code,name,lat,long,tambon,amphoe,province,basin,region,station_type
VLGE24,วัดพิเสกประดิษฐิ์,15.9165104,102.5362624,ใหม่นาเพียง,แวงใหญ่,ขอนแก่น,แม่น้ำชี,ภาคตะวันออกเฉียงเหนือ,R
VLGE44,อ่างฯหนองกุดใหญ่,14.8589904,103.3611840,หนองเต็ง,กระสัง,บุรีรัมย์,แม่น้ำมูล,ภาคตะวันออกเฉียงเหนือ,R
VLGE40,บ้านทับคริสต์,8.7258328,98.8209856,คลองชะอุ่น,พนม,สุราษฎร์ธานี,แม่น้ำตาปี,ภาคใต้,W
VLGE09,ชุมชนบ้านทับคริสต์,8.7504008,98.8019456,คลองชะอุ่น,พนม,สุราษฎร์ธานี,แม่น้ำตาปี,ภาคใต้,R
VLGE16,ชุมชนลีเล็ด,9.1917640,99.2538752,ลีเล็ด,พุนพิน,สุราษฎร์ธานี,แม่น้ำตาปี,ภาคใต้,W
TBW028,บ้านโพธิ์ชัยทอง,17.5997040,103.9808896,อากาศ,อากาศอำนวย,สกลนคร,แม่น้ำโขง,ภาคตะวันออกเฉียงเหนือ,W
TBW021,สะพานมิตรภาพรับร่อ-หินแก้ว,10.6074752,99.0953920,รับร่อ,ท่าแซะ,ชุมพร,ภาคใต้ฝั่งตะวันออก,ภาคใต้,W
TBR012,อบต.บ้านหนองตางู,16.1249984,100.0577472,หนองตางู,บรรพตพิสัย,นครสวรรค์,แม่น้ำน่าน,ภาคเหนือ,R
TBW008,ฝ่ายส่งน้ำและบำรุงรักษาที่ 2,18.8835760,99.0811584,เมืองเล็น,สันทราย,เชียงใหม่,แม่น้ำปิง,ภาคเหนือ,W
TBW029,ลำน้ำยัง,16.3205552,104.0224640,แวง,โพนทอง,ร้อยเอ็ด,แม่น้ำชี,ภาคตะวันออกเฉียงเหนือ,W
TBR014,อบต.นาโป่ง,17.6442256,99.1627200,นาโป่ง,เถิน,ลำปาง,แม่น้ำวัง,ภาคเหนือ,R
TBR011,อบต.เวียงตาล,18.3113920,99.3252352,เวียงตาล,ห้างฉัตร,ลำปาง,แม่น้ำวัง,ภาคเหนือ,R
TB0005,อบต.เจริญธรรม,14.3781056,101.0001856,เจริญธรรม,วิหารแดง,สระบุรี,แม่น้ำเจ้าพระยา,ภาคกลาง,R
TBW009,อ่างเก็บน้ำแม่เกี๋ยง,18.4327824,99.4982720,บ้านเอื้อม,เมืองลำปาง,ลำปาง,แม่น้ำวัง,ภาคเหนือ,W
TBW025,คลองปาว,16.2592560,103.6904384,เหล่าอ้อย,ร่องคำ,กาฬสินธุ์,แม่น้ำชี,ภาคตะวันออกเฉียงเหนือ,W
TBW014,สะพานข้ามคลองเกรียงไกร,15.8432304,100.2114880,บางเคียน,ชุมแสง,นครสวรรค์,แม่น้ำน่าน,ภาคเหนือ,W
TBW022,สะพานแม่ฟ้าหลวง,19.9219120,99.8182400,รอบเวียง,เมืองเชียงราย,เชียงราย,แม่น้ำกก,ภาคเหนือ,W
TBW024,สะพานอิงอุดม,20.1963648,100.4417664,ศรีดอนชัย,เชียงของ,เชียงราย,แม่น้ำโขง,ภาคเหนือ,W
TBR015,สวนเพชรล้านนา,18.8031248,99.5837440,แม่สุก,แจ้ห่ม,ลำปาง,แม่น้ำวัง,ภาคเหนือ,R
TBW032,ลำน้ำก่ำ,17.0307024,104.4147584,หนองบ่อ,นาแก,นครพนม,แม่น้ำโขง,ภาคตะวันออกเฉียงเหนือ,W
TBW027,ลำน้ำอูน,17.3227328,103.9792384,สว่าง,พรรณานิคม,สกลนคร,แม่น้ำโขง,ภาคตะวันออกเฉียงเหนือ,W
TBW019,อ่างเก็บน้ำห้วยดินทราย,14.2715936,102.9823104,หนองแวง,ละหานทราย,บุรีรัมย์,แม่น้ำมูล,ภาคตะวันออกเฉียงเหนือ,R
TB0004,คลองแม่น้ำใน,14.3016736,100.9451904,หนองหมู,วิหารแดง,สระบุรี,แม่น้ำเจ้าพระยา,ภาคกลาง,W
TBW030,ลำน้ำพุง,16.9966240,104.1736320,เต่างอย,เต่างอย,สกลนคร,แม่น้ำโขง,ภาคตะวันออกเฉียงเหนือ,W
TBW017,สะพานข้ามลำปะเทีย,14.6171088,102.9003840,อีสานเขต,เฉลิมพระเกียรติ,บุรีรัมย์,แม่น้ำมูล,ภาคตะวันออกเฉียงเหนือ,W
TBR021,ทต.บุ่งค้า,16.1670368,104.6412096,บุ่งค้า,เลิงนกทา,ยโสธร,แม่น้ำมูล,ภาคตะวันออกเฉียงเหนือ,R
TBR020,ทต.ห้องแซง,16.2680944,104.4059072,ห้องแซง,เลิงนกทา,ยโสธร,แม่น้ำมูล,ภาคตะวันออกเฉียงเหนือ,R
TBW018,อ่างเก็บน้ำคูขาด,14.5599056,102.9514432,ประทัดบุ,ประโคนชัย,บุรีรัมย์,แม่น้ำมูล,ภาคตะวันออกเฉียงเหนือ,W
TBR019,อบต.ส้มผ่อ,16.1486416,104.3944000,ส้มผ่อ,ไทยเจริญ,ยโสธร,แม่น้ำมูล,ภาคตะวันออกเฉียงเหนือ,R
TBR018,อบต.นาโส่,15.9830896,104.3113472,นาโส่,กุดชุม,ยโสธร,แม่น้ำมูล,ภาคตะวันออกเฉียงเหนือ,R
TBW026,ห้วยยัง,16.6035824,103.9622720,ไค้นุ่น,ห้วยผึ้ง,กาฬสินธุ์,แม่น้ำชี,ภาคตะวันออกเฉียงเหนือ,W
TBR022,บ้านน้ำเย็น,10.5887728,99.0312064,หินแก้ว,ท่าแซะ,ชุมพร,ภาคใต้ฝั่งตะวันออก,ภาคใต้,R
TBR013,อบต.ท่าเสา,15.9900416,100.2215936,ท่าเสา,โพทะเล,พิจิตร,แม่น้ำน่าน,ภาคเหนือ,R
TB0006,ทต.ทุ่งสะโตก,18.5738880,98.8622400,ทุ่งสะโตก,สันป่าตอง,เชียงใหม่,แม่น้ำปิง,ภาคเหนือ,W
TBW023,คลองแม่พุง,19.5665536,99.9842304,ป่าแงะ,ป่าแดด,เชียงราย,แม่น้ำโขง,ภาคเหนือ,W
TBR017,ที่ว่าการอำเภอเมืองยโสธร,15.7953936,104.1403200,ในเมือง,เมืองยโสธร,ยโสธร,แม่น้ำชี,ภาคตะวันออกเฉียงเหนือ,R
TB0007,ที่ว่าการอำเภอแม่วาง,18.6126864,98.7752704,บ้านกาด,แม่วาง,เชียงใหม่,แม่น้ำปิง,ภาคเหนือ,R
TBW033,ลำเซบาย,16.1954416,104.5256896,สวาท,เลิงนกทา,ยโสธร,แม่น้ำมูล,ภาคตะวันออกเฉียงเหนือ,W
TBR016,บ้านใหม่สามัคคี,15.0972064,102.8668096,โคกล่าม,ลำปลายมาศ,บุรีรัมย์,แม่น้ำมูล,ภาคตะวันออกเฉียงเหนือ,R
TRD002,ห้วยแร้ง,12.3692928,102.5433216,ห้วยแร้ง,เมืองตราด,ตราด,ชายฝั่งทะเลตะวันออก,ภาคกลาง,W
TON006,อบต.ทัพราช,14.0458064,102.7459264,ทัพราช,ตาพระยา,สระแก้ว,โตนเลสาป,ภาคกลาง,R
TRD003,วังกระแจะ,12.2624600,102.5268416,วังกระแจะ,เมืองตราด,ตราด,ชายฝั่งทะเลตะวันออก,ภาคกลาง,W
TRD004,บางพระ,12.2381104,102.5097536,บางพระ,เมืองตราด,ตราด,ชายฝั่งทะเลตะวันออก,ภาคกลาง,W
PRC004,ประจันตคาม (KGT7A),14.0708800,101.5189120,ประจันตคาม,ประจันตคาม,ปราจีนบุรี,แม่น้ำปราจีนบุรี,ภาคกลาง,W
CHN004,แก่งหางแมว,12.9868208,101.8996800,แก่งหางแมว,แก่งหางแมว,จันทบุรี,ชายฝั่งทะเลตะวันออก,ภาคกลาง,W
TON002,โป่งน้ำร้อน,13.0365288,102.3815616,หนองตาคง,โป่งน้ำร้อน,จันทบุรี,โตนเลสาป,ภาคกลาง,W
CHN005,นายายอาม,12.7224600,101.9560512,วังใหม่,นายายอาม,จันทบุรี,ชายฝั่งทะเลตะวันออก,ภาคกลาง,W
TON001,ตาพระยา,14.0512576,102.8854080,ทัพเสด็จ,ตาพระยา,สระแก้ว,โตนเลสาป,ภาคกลาง,W
TON003,อบต.สะตอน,13.1423480,102.3037120,สะตอน,สอยดาว,จันทบุรี,โตนเลสาป,ภาคกลาง,R
TON004,อบต.ท่าเกวียน,13.6877440,102.2851904,ท่าเกวียน,วัฒนานคร,สระแก้ว,โตนเลสาป,ภาคกลาง,R
RAY002,หนองบัว,12.8492032,101.3013440,หนองบัว,บ้านค่าย,ระยอง,ชายฝั่งทะเลตะวันออก,ภาคกลาง,W
